TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T2085,C7262214,12/10/84,M,THANE,13574.06,21/10/16,203132,2313.7
T2086,C7833249,16/6/87,M,PUNE,5124.75,21/10/16,203536,2000
T2087,C8136140,18/3/62,M,SCHOOL PUNE,40323.27,21/10/16,204447,98
T2088,C2432445,10/4/92,F,THANE,45744.99,21/10/16,204719,780
T2089,C4679236,22/9/79,M,HOWRAH,190427.5,21/10/16,204918,144.8
T2090,C7928690,19/11/82,F,MUMBAI,85135.36,21/10/16,204913,25
T2091,C2551047,7/6/94,M,GANJAM,3617.76,21/10/16,204915,140
T2092,C8829913,17/5/72,M,VARANASI,48077.33,21/10/16,205649,2399
T2093,C6420885,23/11/63,M,NEW DELHI,121199.87,21/10/16,205901,131.35
T2094,C5818120,2/6/93,M,BATHINDA,4245.72,21/10/16,201124,50
T2095,C8638729,8/9/95,M,COIMBATORE,12796.93,21/10/16,202002,285
T2096,C1420757,3/7/85,F,LUDHIANA,23809.18,21/10/16,195453,500
T2097,C5826472,11/3/86,F,HYDERABAD,6077.56,21/10/16,195454,120
T2098,C5013058,4/9/90,F,DELHI,17749.63,21/10/16,195652,1378
T2099,C1452152,18/2/89,F,KANPUR,96276.9,21/10/16,204851,699
T2100,C2177553,9/10/78,M,RD SAKINAKA MUMBAI,6502.18,21/10/16,201640,200
T2101,C2123815,1/1/1800,M,GURGAON,47223.62,21/10/16,201638,1600
T2102,C3635737,11/1/93,M,GURGAON,206.76,21/10/16,201834,500
T2103,C8720492,6/3/83,F,AJMER,9549.34,21/10/16,210642,2848
T2104,C5211914,1/5/90,F,THANE,64328.58,21/10/16,210858,375
T2105,C6540679,14/2/73,M,HYDERABAD,3921.92,21/10/16,211144,205
T2106,C8323413,30/8/69,M,BANGALORE,28826.03,21/10/16,193045,210
T2107,C3416490,8/3/83,F,HYDERABAD,119984.88,21/10/16,193310,299
T2108,C2041237,16/11/89,M,MUMBAI,8863.91,21/10/16,211903,150
T2109,C5732937,24/7/91,M,CHENNAI,45201.85,21/10/16,210145,200
T2110,C6237347,5/7/90,M,NEW DELHI,3357.43,21/10/16,210151,50
T2111,C5850872,22/1/85,M,BIHARSHARIF,21218.24,21/10/16,192758,130.6
T2112,C7538146,26/10/87,M,NEW DELHI,497796.11,21/10/16,210728,200
T2113,C4020654,12/12/89,F,MUMBAI,42888.31,21/10/16,211211,635
T2114,C3733636,11/12/79,M,NOIDA SEC 77,126281.78,21/10/16,212214,829.61
T2115,C4016771,1/1/1800,M,AHMEDABAD,10767.53,21/10/16,200520,201.5
T2116,C1736638,4/1/81,M,BHANDARA,127597.49,21/10/16,205604,249
T2117,C8431473,4/3/89,F,GURGAON,544.51,21/10/16,200602,600
T2118,C8125640,10/3/78,M,BANGALORE,18696.22,21/10/16,201333,450
T2119,C3532357,9/11/93,M,JAGADHRI,79.12,21/10/16,201507,270
T2120,C4529190,1/12/91,M,NEW DELHI,2653.48,21/10/16,200746,698
T2121,C2733155,6/3/86,M,GURGAON,2141.02,21/10/16,202528,673
T2122,C8733377,8/1/89,F,MOHALI,70313.2,21/10/16,200319,261
T2123,C1921321,20/7/84,M,UDAIPUR,23879.35,21/10/16,205159,180
T2124,C1419265,25/5/76,M,GURGAON,42487.89,21/10/16,203222,1097
T2125,C4525944,1/1/1800,,BANGALORE,7115.05,21/10/16,201052,584.06
T2126,C1134150,8/6/82,M,BANGALORE,24585.34,21/10/16,195725,145
T2127,C6520557,20/11/89,F,DELHI,5228.94,21/10/16,195915,137
T2128,C2412190,4/1/94,M,NEW DELHI,4909.16,21/10/16,195918,500
T2129,C2229316,1/1/1800,M,DELHI,411161.52,21/10/16,200057,100
T2130,C7724644,19/3/81,M,GHAZIABAD,249566.78,21/10/16,210720,2416.96
T2131,C2222737,1/1/1800,M,MEERUT,5571.85,21/10/16,210720,1000
T2132,C2615580,22/12/89,M,BANGALORE,8644.71,21/10/16,210925,60
T2133,C7932638,7/7/90,F,FARIDABAD,12746.89,21/10/16,200612,1360
T2134,C5037381,10/10/68,M,NEW DELHI,425067.02,21/10/16,200315,2045
T2135,C7925468,28/7/89,M,ANDHERI LINK RD ANDHERI W MUMBAI,86.46,21/10/16,200324,1203
T2136,C7920788,14/5/93,M,VADODARA,49125.42,21/10/16,210423,360
T2137,C4325337,5/7/96,M,JAIPUR,1129.11,21/10/16,210428,249
T2138,C6226552,26/1/83,M,PATNA,29105.5,21/10/16,205234,255
T2139,C4280978,9/5/87,M,NEW DELHI,4331.24,21/10/16,205138,669.58
T2140,C5411345,21/5/79,M,BANGALORE,7900.72,21/10/16,205651,1400
T2141,C1525214,28/9/93,M,SRIPERUMBUDUR,4986.19,21/10/16,211515,50
T2142,C7115155,26/8/83,M,GURGAON,133.79,21/10/16,211917,300
T2143,C4588828,24/12/96,F,VELLORE,2047.56,21/10/16,204023,56
T2144,C5528964,20/9/87,M,PUNE,770.39,21/10/16,204024,699
T2145,C2214413,1/1/1800,M,CHENNAI,27021.05,21/10/16,204218,2210
T2146,C6519626,21/11/86,M,NEW DELHI,42019.95,21/10/16,204430,1010
T2147,C4330464,5/1/86,F,BOISAR,27136.39,21/10/16,211824,3270
T2148,C2937217,15/2/96,M,NEW DELHI,913.86,21/10/16,211825,410
T2149,C1441432,2/2/88,M,MUMBAI,2675.83,21/10/16,212006,530
T2150,C7220811,7/9/82,F,BANGALORE,9485.49,21/10/16,202624,708
T2151,C6425758,12/3/93,M,GURGAON,18552.18,21/10/16,202634,450
T2152,C4311177,18/12/71,M,KALYAN,682755.01,21/10/16,195628,1119.14
T2153,C8346027,20/1/93,F,DELHI,11690.33,21/10/16,195630,27
T2154,C1117728,19/9/69,F,THANE,114713.82,21/10/16,200145,638
T2155,C2910858,17/8/94,M,KANCHEEPURAM,4050.8,21/10/16,205709,250
T2156,C6267590,3/7/79,F,MUMBAI,132057.62,21/10/16,205711,5600
T2157,C5638051,15/3/79,M,DELHI,4039.8,21/10/16,205713,1000
T2158,C5642384,21/7/88,F,BARIATU ROAD RANCHI RANCHI,5157.93,21/10/16,205713,200
T2159,C8532133,7/3/91,F,BANGALORE,11384.3,21/10/16,211646,233
T2160,C3131350,9/11/86,M,MUMBAI,2834303.27,21/10/16,210603,1273
T2161,C6033981,2/9/90,M,KOLKATA,411.17,21/10/16,205416,55
T2162,C7386068,29/1/85,M,CHENNAI,64716.2,21/10/16,195951,106
T2163,C1022875,20/3/78,M,RANCHI,760151.51,21/10/16,200937,1458.88
T2164,C8913548,1/1/1800,M,ST THOMAS TOWN POST BANGALORE,8029.69,21/10/16,201031,2600
T2165,C3812485,13/6/83,M,MUMBAI,15143.34,21/10/16,192938,220
T2166,C1040872,7/6/92,M,NEW DELHI,45616.93,21/10/16,193316,322
T2167,C4833280,1/1/1800,M,DELHI,10279.77,21/10/16,193318,1200
T2168,C3437422,1/1/1800,M,NEW DELHI,28834.02,21/10/16,205726,750
T2169,C7611457,29/9/74,M,GURGAON,160359.09,21/10/16,205956,767
T2170,C8413836,20/8/83,M,NIZAMABAD,69607.11,21/10/16,200311,168
T2171,C2013547,10/11/91,F,MOHALI,79.65,21/10/16,200714,177
T2172,C2112160,29/3/88,F,JABALPUR,3033.45,21/10/16,202201,361
T2173,C5120651,5/2/92,M,NOIDA,1811.45,21/10/16,211839,100
T2174,C1173037,5/3/84,M,BANGALORE,19357.86,21/10/16,210306,592
T2175,C3141686,24/12/91,F,DELHI,118.51,21/10/16,210538,230
T2176,C5742336,20/4/73,M,MUMBAI,841724.9,21/10/16,210549,54000
T2177,C8633135,1/1/1800,M,MUMBAI,28865.32,21/10/16,195716,300
T2178,C8632318,30/10/92,M,GORAKHPUR,5446.97,21/10/16,200034,100
T2179,C1919019,1/8/87,M,BAREILLY,31788.36,21/10/16,200659,13
T2180,C6882842,20/8/77,F,GHAZIABAD,33353.51,21/10/16,195059,1702
T2181,C1087336,1/5/89,M,MEDAK DIST,7289.39,21/10/16,200026,690
T2182,C8131382,30/1/82,F,BANGALORE,8510.35,21/10/16,200142,394
T2183,C7039318,14/8/90,M,FIROZABAD,13.6,21/10/16,201230,600
T2184,C9011234,29/4/92,F,NAVI MUMBAI,34745.43,21/10/16,200751,2541.42
T2185,C8134346,19/11/80,M,RAIGARH (CHHATTISGARH),12698.6,21/10/16,202603,100
T2186,C5816914,7/2/92,M,PARVATIPURAM,19345.91,21/10/16,202514,120
T2187,C1935351,11/8/92,M,DELHI,9325.4,21/10/16,211145,1031
T2188,C5841262,13/11/92,F,DELHI,40801.81,21/10/16,204403,448
T2189,C1737278,22/12/84,F,MUMBAI,100982.2,21/10/16,202210,1890
T2190,C2612884,16/5/92,M,ALLAHABAD,5639.65,21/10/16,201457,50
T2191,C5536967,12/2/78,M,GURGAON,203270.68,21/10/16,201405,731
T2192,C1414359,29/10/93,F,GURGAON,59159.99,21/10/16,192803,2175
T2193,C7638116,8/3/93,F,KARNAL,2603.23,21/10/16,211034,100
T2194,C3216013,26/3/89,M,GURGAON,1083.82,21/10/16,210947,100
T2195,C7433034,3/1/84,F,GURGAON,1038.42,21/10/16,201233,600
T2196,C2433263,6/5/89,M,GURGAON,8307.73,21/10/16,200518,60
T2197,C9030522,13/2/89,M,MUMBAI,6877.33,21/10/16,201115,342
T2198,C8495426,3/1/93,M,NAVI MUMBAI,43571.2,21/10/16,200449,1800
T2199,C7027566,14/7/92,F,DWARKA,52114.37,21/10/16,204547,213
T2200,C8013339,19/10/94,F,VADODARA,105035.3,21/10/16,204604,135
T2201,C6418078,5/11/92,F,GAYA,331956.14,21/10/16,202534,50
T2202,C5319224,10/10/94,M,JAIPUR,9183.2,21/10/16,201920,10
T2203,C1441453,15/1/92,F,PUNE,36291.93,21/10/16,210013,740
T2204,C2324026,17/4/83,M,CHENNAI,21246.03,21/10/16,205922,378
T2205,C5312028,1/1/1800,M,CHANDANNAGAR HAVELI PUNE,132971,21/10/16,205606,10000
T2206,C3371683,28/3/89,M,ROORKEE HARIDWAR,4418.57,21/10/16,210341,540
T2207,C2916042,6/9/62,M,SAHARANPUR,3793.32,21/10/16,210606,20
T2208,C7121748,11/1/81,M,EAST GODAVARI,9852.73,21/10/16,210813,1000
T2209,C8933268,27/10/86,F,KOLKATA,18483.23,21/10/16,205226,76
T2210,C4014473,1/1/80,M,CHANDIGARH,1586508.61,21/10/16,205638,100000
T2211,C5338712,12/4/96,M,PRATAPGARH,2342.31,21/10/16,205639,30
T2212,C2332991,11/2/87,M,DELHI,133870.07,21/10/16,210134,574
T2213,C6934677,10/6/93,M,BAMBOLIM,18170.67,21/10/16,210712,100
T2214,C4220626,15/9/89,F,MEERUT,396.61,21/10/16,201234,109
T2215,C4533221,4/11/91,F,GURGAON,16838.56,21/10/16,200512,573.86
T2216,C4430836,7/8/86,F,KOLKATA,53991.84,21/10/16,210443,1000
T2217,C6472135,6/4/86,M,MUMBAI,19643.65,21/10/16,210024,100
T2218,C3526177,1/1/1800,M,HYDERABAD,14752.22,21/10/16,210027,2004
T2219,C2617220,29/12/94,M,DELHI,9798.6,21/10/16,211413,55
T2220,C4526088,11/10/92,F,BELGAUM,230099.64,21/10/16,211125,835
T2221,C5627132,30/11/87,F,JOGESHWARI PURV MUMBAI,68497.82,21/10/16,211452,450
T2222,C6638578,26/6/82,M,DELHI,79093.64,21/10/16,200306,700
T2223,C3228177,14/7/95,F,NEW DELHI,4332.51,21/10/16,194534,311
T2224,C4337266,10/4/92,M,BANGALORE,31017.4,21/10/16,195517,650
T2225,C5730873,23/3/88,M,NOIDA,26773.16,21/10/16,195516,560
T2226,C2016340,13/5/80,M,INDORE,25379.01,21/10/16,210443,588.5
T2227,C3014673,26/1/90,M,GAYA,15843.92,21/10/16,210449,39
T2228,C3833743,1/1/1800,M,CHENNAI,114503.8,21/10/16,214302,2440
T2229,C2621127,25/10/92,M,KOLKATA,2963.74,21/10/16,204311,1288
T2230,C5453439,9/8/68,F,BANGALORE,97739.18,21/10/16,200646,430
T2231,C1753788,16/6/92,F,ALLAHABAD,26454.19,21/10/16,200653,1035
T2232,C6913455,11/9/90,F,LUCKNOW,29087.03,21/10/16,210714,599
T2233,C5636949,5/9/91,M,GHAZIABAD,67853.27,21/10/16,205523,405
T2234,C4130390,7/10/79,M,BANGALORE,16164.55,21/10/16,205820,588
T2235,C8511356,25/5/86,F,DELHI,475834.36,21/10/16,205825,250
T2236,C3611019,14/1/78,M,DHARUHERA,651.86,21/10/16,195519,475
T2237,C3320892,6/9/83,F,THANE,53629.07,21/10/16,195849,3290
T2238,C2734230,8/1/90,F,DELHI,15000.01,21/10/16,200208,599
T2239,C2536260,10/4/83,M,HYDERABAD,283871.94,21/10/16,205821,3597.59
T2240,C5282412,6/2/76,M,MUMBAI,46128.64,21/10/16,200627,1299
T2241,C3741248,1/1/92,F,DELHI,15024.42,21/10/16,194713,1481
T2242,C7219261,2/8/95,F,GHAZIABAD,626.44,21/10/16,210837,299
T2243,C4633665,25/6/82,M,NAVI MUMBAI,1160.85,21/10/16,210045,380
T2244,C5233746,1/1/1800,M,CHENNAI,114503.8,21/10/16,193248,2866
T2245,C8633850,14/3/90,M,MUMBAI,7841.35,21/10/16,205830,100
T2246,C1197120,1/1/1800,M,VARANASI,7979.76,21/10/16,194956,877.8
T2247,C2627774,4/7/80,M,COIMBATORE,40681.48,21/10/16,210228,910
T2248,C4229412,1/1/88,M,DELHI,81630.8,21/10/16,153635,567.35
T2249,C2830544,1/1/92,F,KARIMNAGAR,38506.98,21/10/16,153908,100
T2250,C6820954,2/7/88,F,GURGAON,20190.53,21/10/16,200021,554
T2251,C2539649,4/7/85,M,ROPAR,38807.39,21/10/16,201645,638
T2252,C1620149,27/4/89,M,BANGALORE,8903.78,21/10/16,201649,688.85
T2253,C6841969,4/1/71,M,GURGAON,365891.58,21/10/16,201649,2500
T2254,C8734948,25/2/85,M,CHUNABHATTI DEPO AND STN MUMBAI,29834.7,21/10/16,202143,100
T2255,C3220562,18/5/86,F,LUCKNOW,81154.82,21/10/16,193322,10000
T2256,C2129155,5/6/65,M,MUMBAI,140974.46,21/10/16,210633,1760
T2257,C7383573,1/11/90,M,,262645.74,21/10/16,204113,96
T2258,C2910162,20/9/94,F,MUMBAI,22462,21/10/16,201831,582
T2259,C2525758,8/8/94,M,GURGAON,8114.15,21/10/16,200523,200
T2260,C6865035,9/1/84,M,THANE,398905.21,21/10/16,153114,118.01
T2261,C8326585,19/3/98,F,DELHI,18390.55,21/10/16,155025,3595
T2262,C1363939,12/2/93,M,DELHI,4644.84,21/10/16,164448,999
T2263,C4729775,10/4/85,M,COIMBATORE,1014831.53,21/10/16,170253,2649
T2264,C3611683,13/10/88,M,GURGAON,66251.44,21/10/16,171001,200
T2265,C3235821,11/7/60,M,NEW DELHI,166234.98,21/10/16,171003,313
T2266,C5237416,23/7/73,M,GURGAON,667841.79,21/10/16,171235,53807
T2267,C8924075,5/8/75,M,GURGAON,7060.46,21/10/16,152925,110
T2268,C3437888,27/3/91,M,BANGALORE,7633.68,21/10/16,153548,210
T2269,C7417488,19/10/93,M,NOIDA,20769.1,21/10/16,154057,204.29
T2270,C3524960,14/11/76,M,FARIDABAD,3456.55,21/10/16,161606,247
T2271,C4317456,19/10/93,M,NOIDA,20769.1,21/10/16,153310,241
T2272,C4112144,30/7/87,M,PATIALA,220257.85,21/10/16,200651,330
T2273,C3643637,1/1/1800,M,BHIWADI,395448.9,21/10/16,200507,3502.17
T2274,C4113880,1/1/1800,M,NOIDA,7366.95,21/10/16,195241,497
T2275,C3714214,20/9/95,F,VADODARA,198984.62,21/10/16,193100,250
T2276,C7910692,29/8/85,M,HYDERABAD,20884.91,21/10/16,193110,200
T2277,C7931640,7/9/55,M,AL KHOBAR,454377.4,21/10/16,195931,25000
T2278,C5837963,13/4/93,F,DELHI,3138.74,21/10/16,154632,1
T2279,C8613124,1/1/1800,M,SECUNDERABAD,12749.21,21/10/16,165006,276
T2280,C7025663,30/6/90,M,BANGALORE,14119.69,21/10/16,165338,100
T2281,C8521423,1/2/90,M,PUNE,5301.42,21/10/16,211015,190
T2282,C7332112,14/8/89,M,BANGALORE,11269.82,21/10/16,193000,275
T2283,C2016843,27/3/88,F,MUMBAI,10199.1,21/10/16,193152,1600
T2284,C5813968,15/4/75,F,PUNE,90910.68,21/10/16,193153,638.3
T2285,C8893743,5/10/92,F,DELHI,1619.89,21/10/16,210925,590
T2286,C1936780,8/3/95,M,GURGAON,11600.46,21/10/16,161628,180
T2287,C7413060,30/10/95,M,ANKLESHWAR,54015.02,21/10/16,155649,89
T2288,C2026442,24/5/91,F,NEW DELHI,22048.76,21/10/16,155656,2062
T2289,C1423737,16/8/87,F,SOUTH 24 PARGANAS,20320.66,21/10/16,200106,5714.5
T2290,C8713783,24/7/62,M,FARIDABAD,146592.34,21/10/16,205734,850
T2291,C5926634,1/1/1800,M,SAVEDI AHMEDNAGAR,97910.97,21/10/16,205952,110
T2292,C9028536,4/8/85,F,HYDERABAD,7371.9,21/10/16,155327,554.74
T2293,C8117680,3/9/86,F,DELHI,21705.85,21/10/16,160559,1547
T2294,C5837782,22/12/92,M,HUBLI,18434.96,21/10/16,151911,1424
T2295,C2813348,2/10/91,M,PUNE,14518.9,21/10/16,152343,1029
T2296,C6620767,14/5/93,M,VADODARA,49125.42,21/10/16,210729,390
T2297,C7639146,11/12/72,M,MUMBAI,39686.51,21/10/16,210730,3445
T2298,C7138964,26/2/89,M,CHEENAI,12398.72,21/10/16,205312,357
T2299,C3858649,23/7/93,M,MUMBAI,44817.63,21/10/16,205244,199
T2300,C1633954,17/9/94,M,GHAZIABAD,5745.44,21/10/16,210213,40
T2301,C5616545,19/11/94,M,NOIDA,1650.48,21/10/16,204942,945
T2302,C5419292,1/1/84,F,NEW DELHI,1297.82,21/10/16,205724,770.83
T2303,C6740014,7/6/89,F,LUCKNOW,64550.59,21/10/16,155455,120
T2304,C6525516,11/1/88,F,SUNDARGARH,58251.62,21/10/16,152612,25000
T2305,C5526385,10/8/79,F,HYDERABAD,2963.72,21/10/16,152308,470
T2306,C5926891,19/4/83,M,NEW DELHI,29489.33,21/10/16,152631,160
T2307,C5947278,19/1/91,F,GHAZIABAD,41573.74,21/10/16,160251,1340
T2308,C8332240,20/12/81,M,THANE,132233.94,21/10/16,153401,75000
T2309,C1622185,15/1/89,M,NEW DELHI,64238.63,21/10/16,153314,1750
T2310,C7742653,18/6/80,F,CHANDIGARH,30506.24,21/10/16,153316,24500
T2311,C3342175,6/5/88,M,RANGA REDDY,21485.03,21/10/16,210413,1149
T2312,C9010384,7/3/95,F,RANCHI,7635.06,21/10/16,210631,50
T2313,C3015216,18/9/78,M,AGRA,2310.27,21/10/16,210825,270
T2314,C8216590,2/12/80,M,DELHI,7419.44,21/10/16,211458,350
T2315,C3415437,15/10/90,F,NALGONDA,20537.26,21/10/16,211459,145
T2316,C4817334,21/7/92,F,SILIGURI,15179.26,21/10/16,214113,25
T2317,C5642656,5/6/93,M,GREATER NOIDA,75420.44,21/10/16,204333,503.62
T2318,C8531325,1/1/86,F,VADODARA,18806.03,21/10/16,193117,1100
T2319,C7618044,1/12/87,M,MEERUT,8.22,21/10/16,210021,100
T2320,C8826450,15/4/88,M,GURGAON,36.98,21/10/16,203214,249
T2321,C5731111,16/9/80,M,HYDERABAD,26588.17,21/10/16,192651,276.42
T2322,C6038428,12/6/84,M,GREATER NOIDA,7623.89,21/10/16,192654,213
T2323,C5031446,8/8/92,F,GURGAON,17164.21,21/10/16,192843,42.18
T2324,C2072248,5/4/89,M,DELHI,12804.69,21/10/16,195306,1000
T2325,C1910113,26/11/84,M,NAME EAST KHASI HILLS SHILLONG,135.5,21/10/16,214838,67
T2326,C3529258,26/5/67,M,TALEIGAD,12922.6,21/10/16,210330,200
T2327,C2136680,25/1/91,M,MUMBAI,19982.7,21/10/16,210648,304.77
T2328,C3373841,16/6/85,M,MILLENNIUM BANGALORE,93474.53,21/10/16,210803,990
T2329,C6282891,26/10/78,M,DELHI,11299.38,21/10/16,214029,88
T2330,C3445163,2/7/78,F,GURGAON,28688.4,21/10/16,155759,100
T2331,C2827242,5/9/95,M,DELHI,92642.44,21/10/16,151600,232
T2332,C6222564,28/9/91,F,JALPAIGURI,33208.1,21/10/16,154026,251
T2333,C4319168,2/10/85,M,NEW DELHI,7627.62,21/10/16,164724,200
T2334,C8920771,4/4/87,M,GURGAON,9061.42,21/10/16,164940,1377
T2335,C3030876,11/7/92,F,BANGALORE,15312.66,21/10/16,164743,1598
T2336,C2722773,6/6/87,M,MUMBAI,5641.09,21/10/16,160038,2117
T2337,C2138334,22/6/93,M,GURGAON,7309.47,21/10/16,154236,100
T2338,C1724639,1/1/1800,F,PUNE,336871.14,21/10/16,155218,500
T2339,C2031857,5/6/95,F,KASHIPUR,107097.24,21/10/16,153548,471
T2340,C2331867,3/10/87,F,HARIDWAR,78001.29,21/10/16,165648,1900
T2341,C2142040,5/11/93,F,AGRA,93.86,21/10/16,160253,1200.2
T2342,C6937436,19/9/87,M,JODHPUR,439.76,21/10/16,155450,100
T2343,C8223471,9/11/86,F,GURGAON,136152.28,21/10/16,155342,6300
T2344,C8530153,11/6/94,M,NAINITAL,50.2,21/10/16,153745,45
T2345,C6920912,16/7/87,M,BANGALORE,21065.81,21/10/16,165341,200
T2346,C6023890,1/1/1800,M,NAGPUR,9085.65,21/10/16,162006,1200
T2347,C4015791,6/9/88,F,LUCKNOW,15843.64,21/10/16,162508,200
T2348,C7331055,1/1/1800,M,GARDEN MUMBAI,54373.95,21/10/16,154850,1295
T2349,C8931512,21/10/92,M,GUNTUR,10972.24,21/10/16,154853,291
T2350,C6216044,1/1/72,M,MORADABAD,129237.62,21/10/16,151319,1356.11
T2351,C1328733,6/9/91,M,KARNAL,148098.52,21/10/16,152133,19
T2352,C8734485,4/1/76,M,CITY CHINCHWAD EAST PUNE,174269.3,21/10/16,153033,3260
T2353,C9061038,12/1/78,F,GURGAON,99638.73,21/10/16,153241,2698
T2354,C6020320,29/1/91,M,CHENNAI,649042.32,21/10/16,145158,177
T2355,C2319074,3/10/91,M,HAPUR,39.45,21/10/16,144757,500
T2356,C1068153,12/9/75,M,BHANDARKAR MARG LOWER PAREL MUMBAI,8249.14,21/10/16,144928,250
T2357,C4212645,13/7/87,M,BILASPUR,344070.53,21/10/16,53435,355.11
T2358,C7480511,9/2/82,M,NEW DELHI,18774.42,21/10/16,153508,1154
T2359,C7862812,15/3/85,M,PUNE,92062.96,21/10/16,152941,720
T2360,C4230427,5/1/80,M,NEW DELHI,7584.76,21/10/16,153530,2699
T2361,C2034246,1/1/1800,M,NEW DELHI,530,21/10/16,212741,620
T2362,C4124579,6/6/62,M,BARDEZ,18004.47,21/10/16,214141,768
T2363,C1336526,25/4/82,M,LUCKNOW,78785.05,21/10/16,214630,499
T2364,C2225234,29/8/84,F,HYDERABAD,27126.47,21/10/16,214856,150
T2365,C7430868,10/2/83,M,LONDON,345610.61,21/10/16,215217,4989
T2366,C2620465,5/1/68,M,KOLKATA,5094.46,21/10/16,215221,1400
T2367,C3638059,3/3/88,F,GHAZIABAD,14149.01,21/10/16,213227,100
T2368,C7234813,30/7/86,M,KOTA,182.8,21/10/16,170225,329.69
T2369,C2936742,7/7/90,M,CHENNAI,34438.39,21/10/16,160443,475.47
T2370,C5432532,22/6/76,M,GHANSOLI,28757.62,21/10/16,144544,1699
T2371,C1033554,11/8/70,M,BANGALORE,177157.85,21/10/16,150117,530
T2372,C4215190,25/3/85,M,BILASPUR,386894.24,21/10/16,151123,1350
T2373,C6824966,8/12/80,M,PO BHADRAKALI,63213.43,21/10/16,210044,268
T2374,C7121937,15/5/85,M,GHAZIABAD,12329.8,21/10/16,210236,1020
T2375,C2914920,20/6/84,M,BIKANER,13708.43,21/10/16,210147,73
T2376,C8310752,15/9/83,M,CHENNAI,54501.54,21/10/16,212611,190
T2377,C2242614,25/11/94,F,DHANBAD,12787.6,21/10/16,154631,365
T2378,C4218737,29/11/76,M,NOIDA,538944.66,21/10/16,154934,2079
T2379,C2332188,11/2/77,M,UDAIPUR,4861.07,21/10/16,155456,3500
T2380,C3220313,31/3/91,M,KOLKATA,78846.63,21/10/16,154016,80
T2381,C4032264,25/12/67,F,RAJKOT,482.17,21/10/16,154602,9.45
T2382,C8641824,20/1/87,M,GURGAON,32033.06,21/10/16,151351,520
T2383,C3576925,12/8/83,F,NEW DELHI,98565.1,21/10/16,151644,985
T2384,C3513413,18/6/84,M,UDAIPUR,1821.19,21/10/16,151644,500
T2385,C4027049,11/10/78,M,HYDERABAD,37847.14,21/10/16,151647,300
T2386,C5322249,14/1/83,F,GURGAON,281540.44,21/10/16,151935,945
T2387,C7926970,1/1/1800,M,PUNE,74742.99,21/10/16,205900,300
T2388,C3780618,22/7/89,M,BANGALORE,76385.67,21/10/16,210843,5000
T2389,C8314047,13/11/91,M,SALEM DT,15717.76,21/10/16,204316,150
T2390,C7510051,18/5/82,F,GURGAON,36988.92,21/10/16,205226,1127.85
T2391,C7529719,5/1/93,M,NEW DELHI,41408.16,21/10/16,154354,300
T2392,C6818081,9/11/90,M,CHIPLUN,17567.55,21/10/16,154900,6970
T2393,C1326349,22/1/89,M,KOLKATA,99189.77,21/10/16,155456,196
T2394,C4533762,1/1/1800,M,VISAKHAPATNAM,37608.92,21/10/16,152709,523.06
T2395,C7030230,4/8/87,F,MUMBAI,185111.19,21/10/16,211038,1490
T2396,C5457631,28/4/88,M,AHMEDABAD,19015.04,21/10/16,215200,668
T2397,C2058221,5/8/88,F,ABOHAR (FEROZEPUR),317281.05,21/10/16,215200,4579.04
T2398,C7118139,15/11/90,M,GURGAON,18580.08,21/10/16,210531,250
T2399,C6262974,9/3/85,F,NOIDA,425956.67,21/10/16,210534,5623
T2400,C3994118,22/1/87,F,CHANDIGARH,651656.17,21/10/16,200048,566
T2401,C5156879,12/10/90,F,KANPUR,32804.44,21/10/16,200121,747.5
T2402,C7863022,12/7/85,M,GANGTOK,11244.12,21/10/16,200122,102
T2403,C8914238,19/6/81,F,GURGAON,24060.57,21/10/16,200125,305
T2404,C2468056,2/12/85,M,CHENNAI,9362.39,21/10/16,195502,45
T2405,C3417179,25/4/71,F,BANGALORE,46165.35,21/10/16,193820,2611.9
T2406,C2231125,9/4/79,M,HYDERABAD,40993.35,21/10/16,193954,313.59
T2407,C8539953,26/10/87,M,BAHADURGARH,9154.74,21/10/16,154638,1570
T2408,C3335853,28/12/65,M,AHMEDABAD,196382.37,21/10/16,154915,680
T2409,C4126343,24/2/84,M,HYDERABAD,28.73,21/10/16,154928,49
T2410,C5022226,29/12/88,M,HOWRAH,1.43,21/10/16,155244,30
T2411,C6550858,13/5/88,F,GURGAON,1586.05,21/10/16,155245,220
T2412,C7241733,13/3/94,F,RANGA REDDY,68232.02,21/10/16,150545,300
T2413,C6928168,5/4/89,M,PUNE,558.41,21/10/16,170822,200
T2414,C2523841,7/6/86,M,NEW DELHI,371.46,21/10/16,171037,170
T2415,C6715753,10/9/87,M,ROPAR,20004.55,21/10/16,152706,459
T2416,C7229820,9/10/85,M,GWALIOR,209.83,21/10/16,151828,30
T2417,C5936939,12/4/94,M,NOIDA,11808.39,21/10/16,154449,548
T2418,C8431768,12/4/86,M,STATION BANGALORE,105218.45,21/10/16,154403,2237
T2419,C1512433,3/2/77,M,NEW DELHI,17570.7,21/10/16,165836,198
T2420,C4021513,30/11/73,M,MUMBAI,174.22,21/10/16,220413,500
T2421,C1630623,28/5/97,M,DELHI,20697.68,21/10/16,203414,130
T2422,C1933856,7/9/85,F,PANCHKULA,111335.54,21/10/16,194147,3995
T2423,C5512865,2/1/88,M,WARANGAL,1089.87,21/10/16,200134,5033
